source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents,cluster
GO:BP,GO:0045936,negative regulation of phosphate metabolic process,0.0009098872714201819,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving phosphates."" [GOC:go_curators]",292,208,13,26963,0.0625,0.04452054794520548,query_1,"['GO:0006796', 'GO:0010563', 'GO:0019220']",0
GO:BP,GO:0042102,positive regulation of T cell proliferation,0.000927871033247216,True,"""Any process that activates or increases the rate or extent of T cell proliferation."" [GOC:ai]",123,208,9,26963,0.04326923076923077,0.07317073170731707,query_1,"['GO:0042098', 'GO:0042129', 'GO:0050671', 'GO:0050870']",0
GO:BP,GO:0051050,positive regulation of transport,0.0010387087724545354,True,"""Any process that activates or increases the frequency, rate or extent of the directed movement of substances (such as macromolecules, small molecules, ions) into, out of or within a cell, or between cells, by means of some agent such as a transporter or pore."" [GOC:ai]",972,208,24,26963,0.11538461538461539,0.024691358024691357,query_1,"['GO:0006810', 'GO:0048518', 'GO:0051049']",0
GO:BP,GO:0048245,eosinophil chemotaxis,0.0011410592132533378,True,"""The movement of an eosinophil in response to an external stimulus."" [GOC:jid, PMID:11292027, PMID:12391252]",22,208,5,26963,0.02403846153846154,0.22727272727272727,query_1,"['GO:0071621', 'GO:0072677']",0
GO:BP,GO:0071277,cellular response to calcium ion,0.0011787742319848543,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a calcium ion stimulus."" [GOC:mah]",93,208,8,26963,0.038461538461538464,0.08602150537634409,query_1,"['GO:0051592', 'GO:0071248']",0
GO:BP,GO:0030855,epithelial cell differentiation,0.0012251164988949649,True,"""The process in which a relatively unspecialized cell acquires specialized features of an epithelial cell, any of the cells making up an epithelium."" [GOC:ecd, PMID:11839751]",773,208,21,26963,0.10096153846153846,0.027166882276843468,query_1,"['GO:0030154', 'GO:0060429']",0
GO:BP,GO:0050678,regulation of epithelial cell proliferation,0.0012397138620970744,True,"""Any process that modulates the frequency, rate or extent of epithelial cell proliferation."" [GOC:ai]",405,208,15,26963,0.07211538461538461,0.037037037037037035,query_1,"['GO:0042127', 'GO:0050673']",0
GO:BP,GO:0009636,response to toxic substance,0.0012990823294274172,True,"""Any process that results in a change in state or activity of a cell or an organism (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of a toxic stimulus."" [GOC:lr]",253,208,12,26963,0.057692307692307696,0.04743083003952569,query_1,['GO:0042221'],0
GO:BP,GO:0043412,macromolecule modification,0.0013062312200806355,True,"""The covalent alteration of one or more monomeric units in a polypeptide, polynucleotide, polysaccharide, or other biological macromolecule, resulting in a change in its properties."" [GOC:go_curators]",2821,208,46,26963,0.22115384615384615,0.0163062743707905,query_1,['GO:0043170'],0
GO:BP,GO:0140352,export from cell,0.0013868467573876998,True,"""The directed movement of some substance from a cell, into the extracellular region. This may occur via transport across the plasma membrane or via exocytosis."" [GOC:pg]",988,208,24,26963,0.11538461538461539,0.024291497975708502,query_1,"['GO:0006810', 'GO:0009987']",0
GO:BP,GO:0018193,peptidyl-amino acid modification,0.0013943860721563727,True,"""The alteration of an amino acid residue in a peptide."" [GOC:mah]",648,208,19,26963,0.09134615384615384,0.029320987654320986,query_1,['GO:0036211'],0
GO:BP,GO:0002548,monocyte chemotaxis,0.0014412919653795282,True,"""The movement of a monocyte in response to an external stimulus."" [GOC:add, PMID:11696603, PMID:15173832]",66,208,7,26963,0.03365384615384615,0.10606060606060606,query_1,"['GO:0030595', 'GO:0071674', 'GO:0097529']",0
GO:BP,GO:0032731,positive regulation of interleukin-1 beta production,0.0014412919653795282,True,"""Any process that activates or increases the frequency, rate, or extent of interleukin-1 beta production."" [GOC:mah]",66,208,7,26963,0.03365384615384615,0.10606060606060606,query_1,"['GO:0032611', 'GO:0032651', 'GO:0032732']",0
GO:BP,GO:0051253,negative regulation of RNA metabolic process,0.0015448278907342072,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of the chemical reactions and pathways involving RNA."" [GOC:ai]",1530,208,31,26963,0.14903846153846154,0.020261437908496733,query_1,"['GO:0010605', 'GO:0016070', 'GO:0045934', 'GO:0051252']",0
GO:BP,GO:2001233,regulation of apoptotic signaling pathway,0.00158322275640278,True,"""Any process that modulates the frequency, rate or extent of apoptotic signaling pathway."" [GOC:mtg_apoptosis]",413,208,15,26963,0.07211538461538461,0.03631961259079903,query_1,"['GO:0009966', 'GO:0042981', 'GO:0097190']",0
GO:BP,GO:0045619,regulation of lymphocyte differentiation,0.001584864990946291,True,"""Any process that modulates the frequency, rate or extent of lymphocyte differentiation."" [GOC:go_curators]",212,208,11,26963,0.052884615384615384,0.05188679245283019,query_1,"['GO:0030098', 'GO:0051249', 'GO:1902105']",0
GO:BP,GO:0035914,skeletal muscle cell differentiation,0.0016292712184292075,True,"""The process in which a relatively unspecialized cell acquires specialized features of a skeletal muscle cell, a somatic cell located in skeletal muscle."" [CL:0000188, GOC:BHF, GOC:vk]",97,208,8,26963,0.038461538461538464,0.08247422680412371,query_1,"['GO:0007519', 'GO:0030154']",0
GO:BP,GO:0099536,synaptic signaling,0.0016439470947819709,True,"""Cell-cell signaling to, from or within a synapse."" [GOC:dos]",926,208,23,26963,0.11057692307692307,0.024838012958963283,query_1,['GO:0007267'],0
GO:BP,GO:0040008,regulation of growth,0.0016734616014568902,True,"""Any process that modulates the frequency, rate or extent of the growth of all or part of an organism so that it occurs at its proper speed, either globally or in a specific part of the organism's development."" [GOC:ems, GOC:mah]",656,208,19,26963,0.09134615384615384,0.028963414634146343,query_1,"['GO:0040007', 'GO:0050789']",0
GO:BP,GO:0002688,regulation of leukocyte chemotaxis,0.0017955145876799705,True,"""Any process that modulates the frequency, rate, or extent of leukocyte chemotaxis."" [GOC:add]",133,208,9,26963,0.04326923076923077,0.06766917293233082,query_1,"['GO:0002685', 'GO:0030595', 'GO:0050920']",0
GO:BP,GO:0097398,cellular response to interleukin-17,0.001818728574384134,True,"""Any process that results in a change in state or activity of a cell (in terms of movement, secretion, enzyme production, gene expression, etc.) as a result of an interleukin-17 stimulus."" [GOC:pr]",24,208,5,26963,0.02403846153846154,0.20833333333333334,query_1,"['GO:0071345', 'GO:0097396']",0
GO:BP,GO:0002822,regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains,0.0019046319151867928,True,"""Any process that modulates the frequency, rate, or extent of an adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains. An example of this process is found in the Gnathostomata."" [GOC:add, GOC:mtg_sensu]",216,208,11,26963,0.052884615384615384,0.05092592592592592,query_1,"['GO:0002460', 'GO:0002819']",0
GO:BP,GO:0002221,pattern recognition receptor signaling pathway,0.001954008551041149,True,"""The series of molecular signals initiated by a ligand binding to a pattern recognition receptor (PRR), and ending with the regulation of a downstream cellular process, e.g. transcription. PRRs bind pathogen-associated molecular pattern (PAMPs), structures conserved among microbial species, or damage-associated molecular pattern (DAMPs), endogenous molecules released from damaged cells."" [GOC:add, GOC:ar, ISBN:0781735149, PMID:15199967]",263,208,12,26963,0.057692307692307696,0.045627376425855515,query_1,['GO:0002758'],0
GO:BP,GO:0002673,regulation of acute inflammatory response,0.0019580425937739763,True,"""Any process that modulates the frequency, rate, or extent of an acute inflammatory response."" [GOC:add]",69,208,7,26963,0.03365384615384615,0.10144927536231885,query_1,"['GO:0002526', 'GO:0050727']",0
GO:BP,GO:0046634,regulation of alpha-beta T cell activation,0.0020350934188038405,True,"""Any process that modulates the frequency, rate or extent of alpha-beta T cell activation."" [GOC:ai]",135,208,9,26963,0.04326923076923077,0.06666666666666667,query_1,"['GO:0046631', 'GO:0050863']",0
GO:BP,GO:0010721,negative regulation of cell development,0.002056557652438438,True,"""Any process that decreases the rate, frequency or extent of the progression of the cell over time, from its formation to the mature structure. Cell development does not include the steps involved in committing a cell to a specific fate."" [GOC:BHF, GOC:dph, GOC:tb]",314,208,13,26963,0.0625,0.041401273885350316,query_1,"['GO:0045596', 'GO:0048468', 'GO:0060284']",0
GO:BP,GO:0007169,cell surface receptor protein tyrosine kinase signaling pathway,0.0020927511609246685,True,"""The series of molecular signals initiated by an extracellular ligand binding to a receptor on the surface of the target cell where the receptor possesses tyrosine kinase activity, and ending with the regulation of a downstream cellular process, e.g. transcription."" [GOC:ceb, GOC:signaling]",602,208,18,26963,0.08653846153846154,0.029900332225913623,query_1,['GO:0007167'],0
GO:BP,GO:0007249,canonical NF-kappaB signal transduction,0.002115539587259074,True,"""An intracellular signaling cassette characterized by the I-kappaB-kinase (IKK)-dependent activation of NF-kappaB, also known as the canonical NF-kappaB signaling cascade. The cascade begins with activation of a trimeric IKK complex (consisting of catalytic kinase subunits IKKalpha and/or IKKbeta, and the regulatory scaffold protein NEMO) and ends with the regulation of transcription of target genes by NF-kappaB. In a resting state, NF-kappaB dimers are bound to I-kappaB proteins, sequestering NF-kappaB in the cytoplasm. Phosphorylation of I-kappaB targets I-kappaB for ubiquitination and proteasomal degradation, thus releasing the NF-kappaB dimers, which can translocate to the nucleus to bind DNA and regulate transcription. The canonical NF-kappaB pathway is mainly stimulated by proinflammatory cytokines such as IL-1beta, tumor necrosis factor (TNF)-alpha, antigen ligands, and toll-like receptors (TLRs)."" [GOC:bf, PMID:12773372, PMID:34659217]",265,208,12,26963,0.057692307692307696,0.045283018867924525,query_1,['GO:0141124'],0
GO:BP,GO:0045621,positive regulation of lymphocyte differentiation,0.0021649029486968466,True,"""Any process that activates or increases the frequency, rate or extent of lymphocyte differentiation."" [GOC:go_curators]",136,208,9,26963,0.04326923076923077,0.0661764705882353,query_1,"['GO:0030098', 'GO:0045619', 'GO:0051251', 'GO:1902107']",0
GO:BP,GO:0043410,positive regulation of MAPK cascade,0.0022062832507834924,True,"""Any process that activates or increases the frequency, rate or extent of signal transduction mediated by the MAPK cascade."" [GOC:go_curators]",482,208,16,26963,0.07692307692307693,0.03319502074688797,query_1,"['GO:0000165', 'GO:0043408', 'GO:1902533']",0
GO:BP,GO:0002700,regulation of production of molecular mediator of immune response,0.0022798835042285534,True,"""Any process that modulates the frequency, rate, or extent of the production of molecular mediator of immune response."" [GOC:add]",220,208,11,26963,0.052884615384615384,0.05,query_1,"['GO:0002440', 'GO:0002697', 'GO:0010468']",0
GO:BP,GO:0042509,regulation of tyrosine phosphorylation of STAT protein,0.0023823152418028935,True,"""Any process that modulates the frequency, rate or extent of the introduction of a phosphate group to a tyrosine residue of a STAT (Signal Transducer and Activator of Transcription) protein."" [GOC:jl, PMID:11426647]",71,208,7,26963,0.03365384615384615,0.09859154929577464,query_1,"['GO:0007260', 'GO:0050730']",0
GO:BP,GO:0008104,protein localization,0.002420376376301325,True,"""Any process in which a protein is transported to, or maintained in, a specific location."" [GOC:ai]",2606,208,43,26963,0.20673076923076922,0.01650038372985418,query_1,['GO:0070727'],0
GO:BP,GO:0045766,positive regulation of angiogenesis,0.0025865540119767503,True,"""Any process that activates or increases angiogenesis."" [GOC:go_curators]",179,208,10,26963,0.04807692307692308,0.055865921787709494,query_1,"['GO:0001525', 'GO:0045765', 'GO:1904018']",0
